timestamp_utc,settlement_date,settlement_period,data_provider,price,volume
2023-06-30T22:00:00Z,2023-06-30,47,APXMIDP,53.2,1380.95
2023-06-30T22:30:00Z,2023-06-30,48,APXMIDP,52.02,1497.55
2023-06-30T23:00:00Z,2023-07-01,1,APXMIDP,40.11,1392.25
2023-06-30T23:30:00Z,2023-07-01,2,APXMIDP,28.43,1254.0
2023-07-01T00:00:00Z,2023-07-01,3,APXMIDP,-2.37,1236.9
2023-07-01T00:30:00Z,2023-07-01,4,APXMIDP,-5.06,1336.65
2023-07-01T01:00:00Z,2023-07-01,5,APXMIDP,-15.12,953.85
2023-07-01T01:30:00Z,2023-07-01,6,APXMIDP,-22.23,1038.5
2023-07-01T02:00:00Z,2023-07-01,7,APXMIDP,-22.28,1013.3
2023-07-01T02:30:00Z,2023-07-01,8,APXMIDP,-25.25,982.85
2023-07-01T03:00:00Z,2023-07-01,9,APXMIDP,-19.38,1120.95
2023-07-01T03:30:00Z,2023-07-01,10,APXMIDP,-24.24,1255.3
2023-07-01T04:00:00Z,2023-07-01,11,APXMIDP,4.24,1217.6
2023-07-01T04:30:00Z,2023-07-01,12,APXMIDP,6.45,1018.1
2023-07-01T05:00:00Z,2023-07-01,13,APXMIDP,-5.18,1112.45
2023-07-01T05:30:00Z,2023-07-01,14,APXMIDP,-3.43,1095.6
2023-07-01T06:00:00Z,2023-07-01,15,APXMIDP,0.55,1058.0
2023-07-01T06:30:00Z,2023-07-01,16,APXMIDP,5.15,1094.5
2023-07-01T07:00:00Z,2023-07-01,17,APXMIDP,1.86,1250.7
2023-07-01T07:30:00Z,2023-07-01,18,APXMIDP,13.31,1118.25
2023-07-01T08:00:00Z,2023-07-01,19,APXMIDP,15.11,972.25
2023-07-01T08:30:00Z,2023-07-01,20,APXMIDP,19.93,1024.75
2023-07-01T09:00:00Z,2023-07-01,21,APXMIDP,6.05,1343.25
2023-07-01T09:30:00Z,2023-07-01,22,APXMIDP,-12.62,1378.0
2023-07-01T10:00:00Z,2023-07-01,23,APXMIDP,19.53,1108.6
2023-07-01T10:30:00Z,2023-07-01,24,APXMIDP,34.66,1205.95
2023-07-01T11:00:00Z,2023-07-01,25,APXMIDP,4.59,1311.0
2023-07-01T11:30:00Z,2023-07-01,26,APXMIDP,-18.32,1264.7
2023-07-01T12:00:00Z,2023-07-01,27,APXMIDP,-17.61,1318.5
2023-07-01T12:30:00Z,2023-07-01,28,APXMIDP,-34.22,1356.85
2023-07-01T13:00:00Z,2023-07-01,29,APXMIDP,-31.27,1379.9
2023-07-01T13:30:00Z,2023-07-01,30,APXMIDP,-35.98,1255.15
2023-07-01T14:00:00Z,2023-07-01,31,APXMIDP,-40.71,1246.9
2023-07-01T14:30:00Z,2023-07-01,32,APXMIDP,-36.96,1138.55
2023-07-01T15:00:00Z,2023-07-01,33,APXMIDP,-33.85,1433.2
2023-07-01T15:30:00Z,2023-07-01,34,APXMIDP,-26.92,1605.2
2023-07-01T16:00:00Z,2023-07-01,35,APXMIDP,-23.94,1327.1
2023-07-01T16:30:00Z,2023-07-01,36,APXMIDP,6.84,1494.55
2023-07-01T17:00:00Z,2023-07-01,37,APXMIDP,25.9,1512.65
2023-07-01T17:30:00Z,2023-07-01,38,APXMIDP,33.17,1506.95
2023-07-01T18:00:00Z,2023-07-01,39,APXMIDP,33.99,1304.25
2023-07-01T18:30:00Z,2023-07-01,40,APXMIDP,32.75,1258.6
2023-07-01T19:00:00Z,2023-07-01,41,APXMIDP,52.9,1474.25
2023-07-01T19:30:00Z,2023-07-01,42,APXMIDP,52.2,1420.6
2023-07-01T20:00:00Z,2023-07-01,43,APXMIDP,38.24,1293.35
2023-07-01T20:30:00Z,2023-07-01,44,APXMIDP,40.87,1280.6
2023-07-01T21:00:00Z,2023-07-01,45,APXMIDP,58.78,1262.9
2023-07-01T21:30:00Z,2023-07-01,46,APXMIDP,41.49,1133.3
2023-07-01T22:00:00Z,2023-07-01,47,APXMIDP,34.36,1002.6
2023-07-01T22:30:00Z,2023-07-01,48,APXMIDP,0.86,921.4
2023-07-01T23:00:00Z,2023-07-02,1,APXMIDP,13.79,791.2
2023-07-01T23:30:00Z,2023-07-02,2,APXMIDP,-1.09,757.0
2023-07-02T00:00:00Z,2023-07-02,3,APXMIDP,5.83,914.85
2023-07-02T00:30:00Z,2023-07-02,4,APXMIDP,18.61,995.4
2023-07-02T01:00:00Z,2023-07-02,5,APXMIDP,44.15,1421.45
2023-07-02T01:30:00Z,2023-07-02,6,APXMIDP,41.66,1412.2
2023-07-02T02:00:00Z,2023-07-02,7,APXMIDP,49.39,1152.45
2023-07-02T02:30:00Z,2023-07-02,8,APXMIDP,28.0,1379.1
2023-07-02T03:00:00Z,2023-07-02,9,APXMIDP,11.3,908.0
2023-07-02T03:30:00Z,2023-07-02,10,APXMIDP,-2.16,1036.2
2023-07-02T04:00:00Z,2023-07-02,11,APXMIDP,-14.02,1018.45
2023-07-02T04:30:00Z,2023-07-02,12,APXMIDP,-16.1,981.95
2023-07-02T05:00:00Z,2023-07-02,13,APXMIDP,-18.51,1146.1
2023-07-02T05:30:00Z,2023-07-02,14,APXMIDP,-18.11,1406.8
2023-07-02T06:00:00Z,2023-07-02,15,APXMIDP,-0.24,1682.1
2023-07-02T06:30:00Z,2023-07-02,16,APXMIDP,4.73,1407.2
2023-07-02T07:00:00Z,2023-07-02,17,APXMIDP,-17.62,1580.35
2023-07-02T07:30:00Z,2023-07-02,18,APXMIDP,-16.34,1602.9
2023-07-02T08:00:00Z,2023-07-02,19,APXMIDP,-33.16,958.65
2023-07-02T08:30:00Z,2023-07-02,20,APXMIDP,-32.19,1030.7
2023-07-02T09:00:00Z,2023-07-02,21,APXMIDP,-42.64,1120.3
2023-07-02T09:30:00Z,2023-07-02,22,APXMIDP,-37.4,1586.95
2023-07-02T10:00:00Z,2023-07-02,23,APXMIDP,-36.72,1790.75
2023-07-02T10:30:00Z,2023-07-02,24,APXMIDP,-38.24,1740.25
2023-07-02T11:00:00Z,2023-07-02,25,APXMIDP,-14.12,2186.9
2023-07-02T11:30:00Z,2023-07-02,26,APXMIDP,-14.59,2220.25
2023-07-02T12:00:00Z,2023-07-02,27,APXMIDP,-48.85,1952.15
2023-07-02T12:30:00Z,2023-07-02,28,APXMIDP,-56.4,1729.65
2023-07-02T13:00:00Z,2023-07-02,29,APXMIDP,-69.27,1710.8
2023-07-02T13:30:00Z,2023-07-02,30,APXMIDP,-68.99,1603.25
2023-07-02T14:00:00Z,2023-07-02,31,APXMIDP,-50.98,1453.35
2023-07-02T14:30:00Z,2023-07-02,32,APXMIDP,-50.05,1578.1
2023-07-02T15:00:00Z,2023-07-02,33,APXMIDP,-25.13,1798.95
2023-07-02T15:30:00Z,2023-07-02,34,APXMIDP,-2.97,2156.05
2023-07-02T16:00:00Z,2023-07-02,35,APXMIDP,21.84,1779.4
2023-07-02T16:30:00Z,2023-07-02,36,APXMIDP,19.08,1496.95
2023-07-02T17:00:00Z,2023-07-02,37,APXMIDP,25.7,1315.4
2023-07-02T17:30:00Z,2023-07-02,38,APXMIDP,24.62,1284.85
2023-07-02T18:00:00Z,2023-07-02,39,APXMIDP,71.43,1122.95
2023-07-02T18:30:00Z,2023-07-02,40,APXMIDP,83.28,1136.05
2023-07-02T19:00:00Z,2023-07-02,41,APXMIDP,82.02,860.55
2023-07-02T19:30:00Z,2023-07-02,42,APXMIDP,83.06,907.7
2023-07-02T20:00:00Z,2023-07-02,43,APXMIDP,85.63,986.7
2023-07-02T20:30:00Z,2023-07-02,44,APXMIDP,82.19,806.2
2023-07-02T21:00:00Z,2023-07-02,45,APXMIDP,82.97,1036.1
2023-07-02T21:30:00Z,2023-07-02,46,APXMIDP,60.92,972.45
2023-07-02T22:00:00Z,2023-07-02,47,APXMIDP,42.85,1014.35
2023-07-02T22:30:00Z,2023-07-02,48,APXMIDP,29.36,1176.55
2023-07-02T23:00:00Z,2023-07-03,1,APXMIDP,21.43,1047.35
2023-07-02T23:30:00Z,2023-07-03,2,APXMIDP,14.88,1009.15
2023-07-03T00:00:00Z,2023-07-03,3,APXMIDP,1.18,1142.05
2023-07-03T00:30:00Z,2023-07-03,4,APXMIDP,-15.51,1332.55
2023-07-03T01:00:00Z,2023-07-03,5,APXMIDP,-3.33,1535.15
2023-07-03T01:30:00Z,2023-07-03,6,APXMIDP,-2.74,1447.25
2023-07-03T02:00:00Z,2023-07-03,7,APXMIDP,-1.22,1205.0
2023-07-03T02:30:00Z,2023-07-03,8,APXMIDP,-5.51,1329.4
2023-07-03T03:00:00Z,2023-07-03,9,APXMIDP,-5.27,1398.5
2023-07-03T03:30:00Z,2023-07-03,10,APXMIDP,-4.54,1404.5
2023-07-03T04:00:00Z,2023-07-03,11,APXMIDP,59.75,1643.5
2023-07-03T04:30:00Z,2023-07-03,12,APXMIDP,69.65,1469.3
2023-07-03T05:00:00Z,2023-07-03,13,APXMIDP,31.06,1325.7
2023-07-03T05:30:00Z,2023-07-03,14,APXMIDP,80.47,1506.15
2023-07-03T06:00:00Z,2023-07-03,15,APXMIDP,50.02,1101.25
2023-07-03T06:30:00Z,2023-07-03,16,APXMIDP,82.27,1561.8
2023-07-03T07:00:00Z,2023-07-03,17,APXMIDP,51.99,1241.5
2023-07-03T07:30:00Z,2023-07-03,18,APXMIDP,70.7,1431.9
2023-07-03T08:00:00Z,2023-07-03,19,APXMIDP,52.42,1404.35
2023-07-03T08:30:00Z,2023-07-03,20,APXMIDP,24.9,1299.15
2023-07-03T09:00:00Z,2023-07-03,21,APXMIDP,10.78,1794.1
2023-07-03T09:30:00Z,2023-07-03,22,APXMIDP,14.0,2145.05
2023-07-03T10:00:00Z,2023-07-03,23,APXMIDP,36.68,2031.75
2023-07-03T10:30:00Z,2023-07-03,24,APXMIDP,35.49,2177.45
2023-07-03T11:00:00Z,2023-07-03,25,APXMIDP,18.52,1940.35
2023-07-03T11:30:00Z,2023-07-03,26,APXMIDP,15.3,1865.8
2023-07-03T12:00:00Z,2023-07-03,27,APXMIDP,12.57,1906.15
2023-07-03T12:30:00Z,2023-07-03,28,APXMIDP,13.74,2187.7
2023-07-03T13:00:00Z,2023-07-03,29,APXMIDP,11.45,2503.35
2023-07-03T13:30:00Z,2023-07-03,30,APXMIDP,11.9,2405.5
2023-07-03T14:00:00Z,2023-07-03,31,APXMIDP,28.02,1912.0
2023-07-03T14:30:00Z,2023-07-03,32,APXMIDP,33.03,2078.0
2023-07-03T15:00:00Z,2023-07-03,33,APXMIDP,38.0,2361.25
2023-07-03T15:30:00Z,2023-07-03,34,APXMIDP,54.24,2182.8
2023-07-03T16:00:00Z,2023-07-03,35,APXMIDP,84.75,2190.7
2023-07-03T16:30:00Z,2023-07-03,36,APXMIDP,86.77,2212.15
2023-07-03T17:00:00Z,2023-07-03,37,APXMIDP,93.54,2658.0
2023-07-03T17:30:00Z,2023-07-03,38,APXMIDP,78.13,2489.85
2023-07-03T18:00:00Z,2023-07-03,39,APXMIDP,79.24,2043.7
2023-07-03T18:30:00Z,2023-07-03,40,APXMIDP,88.86,2168.4
2023-07-03T19:00:00Z,2023-07-03,41,APXMIDP,98.98,2164.35
2023-07-03T19:30:00Z,2023-07-03,42,APXMIDP,103.84,2549.5
2023-07-03T20:00:00Z,2023-07-03,43,APXMIDP,104.38,1587.45
2023-07-03T20:30:00Z,2023-07-03,44,APXMIDP,103.98,1488.05
2023-07-03T21:00:00Z,2023-07-03,45,APXMIDP,104.36,1907.9
2023-07-03T21:30:00Z,2023-07-03,46,APXMIDP,89.97,1668.75
2023-07-03T22:00:00Z,2023-07-03,47,APXMIDP,71.2,1254.25
2023-07-03T22:30:00Z,2023-07-03,48,APXMIDP,60.1,1138.8
2023-07-03T23:00:00Z,2023-07-04,1,APXMIDP,52.31,1444.95
2023-07-03T23:30:00Z,2023-07-04,2,APXMIDP,41.78,1348.35
2023-07-04T00:00:00Z,2023-07-04,3,APXMIDP,28.98,1186.05
2023-07-04T00:30:00Z,2023-07-04,4,APXMIDP,30.03,1422.25
2023-07-04T01:00:00Z,2023-07-04,5,APXMIDP,25.99,1473.7
2023-07-04T01:30:00Z,2023-07-04,6,APXMIDP,24.17,1553.95
2023-07-04T02:00:00Z,2023-07-04,7,APXMIDP,18.69,1345.75
2023-07-04T02:30:00Z,2023-07-04,8,APXMIDP,21.35,1413.4
2023-07-04T03:00:00Z,2023-07-04,9,APXMIDP,30.05,1234.1
2023-07-04T03:30:00Z,2023-07-04,10,APXMIDP,38.36,1496.6
2023-07-04T04:00:00Z,2023-07-04,11,APXMIDP,87.24,1311.4
2023-07-04T04:30:00Z,2023-07-04,12,APXMIDP,87.78,1611.25
2023-07-04T05:00:00Z,2023-07-04,13,APXMIDP,89.81,1867.55
2023-07-04T05:30:00Z,2023-07-04,14,APXMIDP,93.61,1978.4
2023-07-04T06:00:00Z,2023-07-04,15,APXMIDP,82.34,1476.1
2023-07-04T06:30:00Z,2023-07-04,16,APXMIDP,114.82,1868.9
2023-07-04T07:00:00Z,2023-07-04,17,APXMIDP,82.52,1790.6
2023-07-04T07:30:00Z,2023-07-04,18,APXMIDP,85.77,1794.35
2023-07-04T08:00:00Z,2023-07-04,19,APXMIDP,84.11,1579.5
2023-07-04T08:30:00Z,2023-07-04,20,APXMIDP,95.29,1548.15
2023-07-04T09:00:00Z,2023-07-04,21,APXMIDP,89.82,1744.45
2023-07-04T09:30:00Z,2023-07-04,22,APXMIDP,83.92,1730.9
2023-07-04T10:00:00Z,2023-07-04,23,APXMIDP,85.18,1732.95
2023-07-04T10:30:00Z,2023-07-04,24,APXMIDP,102.46,1888.0
2023-07-04T11:00:00Z,2023-07-04,25,APXMIDP,107.32,1919.0
2023-07-04T11:30:00Z,2023-07-04,26,APXMIDP,109.68,2123.65
2023-07-04T12:00:00Z,2023-07-04,27,APXMIDP,105.41,2392.6
2023-07-04T12:30:00Z,2023-07-04,28,APXMIDP,106.66,2487.15
2023-07-04T13:00:00Z,2023-07-04,29,APXMIDP,100.53,2804.7
2023-07-04T13:30:00Z,2023-07-04,30,APXMIDP,94.68,2591.6
2023-07-04T14:00:00Z,2023-07-04,31,APXMIDP,92.81,2538.95
2023-07-04T14:30:00Z,2023-07-04,32,APXMIDP,90.29,2617.95
2023-07-04T15:00:00Z,2023-07-04,33,APXMIDP,90.99,2929.8
2023-07-04T15:30:00Z,2023-07-04,34,APXMIDP,94.65,2560.7
2023-07-04T16:00:00Z,2023-07-04,35,APXMIDP,111.09,2405.55
2023-07-04T16:30:00Z,2023-07-04,36,APXMIDP,115.15,2713.85
2023-07-04T17:00:00Z,2023-07-04,37,APXMIDP,140.53,2480.15
2023-07-04T17:30:00Z,2023-07-04,38,APXMIDP,143.82,2832.0
2023-07-04T18:00:00Z,2023-07-04,39,APXMIDP,148.88,1967.85
2023-07-04T18:30:00Z,2023-07-04,40,APXMIDP,144.8,2253.1
2023-07-04T19:00:00Z,2023-07-04,41,APXMIDP,137.31,2033.9
2023-07-04T19:30:00Z,2023-07-04,42,APXMIDP,137.81,2065.8
2023-07-04T20:00:00Z,2023-07-04,43,APXMIDP,127.4,1489.1
2023-07-04T20:30:00Z,2023-07-04,44,APXMIDP,125.77,1759.45
2023-07-04T21:00:00Z,2023-07-04,45,APXMIDP,116.13,1940.9
2023-07-04T21:30:00Z,2023-07-04,46,APXMIDP,107.62,1903.5
2023-07-04T22:00:00Z,2023-07-04,47,APXMIDP,85.0,1420.15
2023-07-04T22:30:00Z,2023-07-04,48,APXMIDP,81.95,1375.6
2023-07-04T23:00:00Z,2023-07-05,1,APXMIDP,75.67,1120.7
2023-07-04T23:30:00Z,2023-07-05,2,APXMIDP,75.19,1421.65
2023-07-05T00:00:00Z,2023-07-05,3,APXMIDP,77.76,1575.25
2023-07-05T00:30:00Z,2023-07-05,4,APXMIDP,73.94,1363.15
2023-07-05T01:00:00Z,2023-07-05,5,APXMIDP,69.95,1528.6
2023-07-05T01:30:00Z,2023-07-05,6,APXMIDP,61.94,1457.35
2023-07-05T02:00:00Z,2023-07-05,7,APXMIDP,52.76,1338.3
2023-07-05T02:30:00Z,2023-07-05,8,APXMIDP,48.13,1307.5
2023-07-05T03:00:00Z,2023-07-05,9,APXMIDP,47.33,1400.0
2023-07-05T03:30:00Z,2023-07-05,10,APXMIDP,41.2,1487.65
2023-07-05T04:00:00Z,2023-07-05,11,APXMIDP,54.49,2189.4
2023-07-05T04:30:00Z,2023-07-05,12,APXMIDP,55.2,2153.5
2023-07-05T05:00:00Z,2023-07-05,13,APXMIDP,55.45,2044.35
2023-07-05T05:30:00Z,2023-07-05,14,APXMIDP,61.1,1883.75
2023-07-05T06:00:00Z,2023-07-05,15,APXMIDP,59.18,1720.5
2023-07-05T06:30:00Z,2023-07-05,16,APXMIDP,79.35,1947.2
2023-07-05T07:00:00Z,2023-07-05,17,APXMIDP,65.53,1559.5
2023-07-05T07:30:00Z,2023-07-05,18,APXMIDP,70.32,1822.8
2023-07-05T08:00:00Z,2023-07-05,19,APXMIDP,76.18,1955.95
2023-07-05T08:30:00Z,2023-07-05,20,APXMIDP,69.41,1810.55
2023-07-05T09:00:00Z,2023-07-05,21,APXMIDP,65.87,1609.55
2023-07-05T09:30:00Z,2023-07-05,22,APXMIDP,64.84,1876.3
2023-07-05T10:00:00Z,2023-07-05,23,APXMIDP,73.04,2196.55
2023-07-05T10:30:00Z,2023-07-05,24,APXMIDP,74.2,2409.4
2023-07-05T11:00:00Z,2023-07-05,25,APXMIDP,79.8,2289.45
2023-07-05T11:30:00Z,2023-07-05,26,APXMIDP,80.28,2480.35
2023-07-05T12:00:00Z,2023-07-05,27,APXMIDP,75.62,2538.3
2023-07-05T12:30:00Z,2023-07-05,28,APXMIDP,72.5,2643.15
2023-07-05T13:00:00Z,2023-07-05,29,APXMIDP,69.16,2759.75
2023-07-05T13:30:00Z,2023-07-05,30,APXMIDP,73.7,2625.15
2023-07-05T14:00:00Z,2023-07-05,31,APXMIDP,87.78,2231.15
2023-07-05T14:30:00Z,2023-07-05,32,APXMIDP,79.87,2259.65
2023-07-05T15:00:00Z,2023-07-05,33,APXMIDP,71.74,2559.3
2023-07-05T15:30:00Z,2023-07-05,34,APXMIDP,76.21,3374.0
2023-07-05T16:00:00Z,2023-07-05,35,APXMIDP,85.11,2458.9
2023-07-05T16:30:00Z,2023-07-05,36,APXMIDP,80.02,2470.25
2023-07-05T17:00:00Z,2023-07-05,37,APXMIDP,85.34,1899.15
2023-07-05T17:30:00Z,2023-07-05,38,APXMIDP,87.05,1759.25
2023-07-05T18:00:00Z,2023-07-05,39,APXMIDP,90.58,1254.15
2023-07-05T18:30:00Z,2023-07-05,40,APXMIDP,91.08,1402.2
2023-07-05T19:00:00Z,2023-07-05,41,APXMIDP,99.31,1291.15
2023-07-05T19:30:00Z,2023-07-05,42,APXMIDP,93.69,1459.85
2023-07-05T20:00:00Z,2023-07-05,43,APXMIDP,84.83,1228.55
2023-07-05T20:30:00Z,2023-07-05,44,APXMIDP,78.77,1182.35
2023-07-05T21:00:00Z,2023-07-05,45,APXMIDP,89.83,1152.15
2023-07-05T21:30:00Z,2023-07-05,46,APXMIDP,73.35,976.05
2023-07-05T22:00:00Z,2023-07-05,47,APXMIDP,101.57,1339.55
2023-07-05T22:30:00Z,2023-07-05,48,APXMIDP,92.24,1729.25
2023-07-05T23:00:00Z,2023-07-06,1,APXMIDP,88.74,1176.4
2023-07-05T23:30:00Z,2023-07-06,2,APXMIDP,86.88,1111.7
2023-07-06T00:00:00Z,2023-07-06,3,APXMIDP,92.07,935.9
2023-07-06T00:30:00Z,2023-07-06,4,APXMIDP,94.3,949.5
2023-07-06T01:00:00Z,2023-07-06,5,APXMIDP,90.56,922.45
2023-07-06T01:30:00Z,2023-07-06,6,APXMIDP,84.84,1313.35
2023-07-06T02:00:00Z,2023-07-06,7,APXMIDP,97.27,1022.2
2023-07-06T02:30:00Z,2023-07-06,8,APXMIDP,99.35,1000.5
2023-07-06T03:00:00Z,2023-07-06,9,APXMIDP,103.25,836.75
2023-07-06T03:30:00Z,2023-07-06,10,APXMIDP,96.5,1519.8
2023-07-06T04:00:00Z,2023-07-06,11,APXMIDP,93.84,1069.35
2023-07-06T04:30:00Z,2023-07-06,12,APXMIDP,105.14,1614.25
2023-07-06T05:00:00Z,2023-07-06,13,APXMIDP,122.66,1164.9
2023-07-06T05:30:00Z,2023-07-06,14,APXMIDP,133.8,1272.05
2023-07-06T06:00:00Z,2023-07-06,15,APXMIDP,115.09,1870.7
2023-07-06T06:30:00Z,2023-07-06,16,APXMIDP,124.25,1816.25
2023-07-06T07:00:00Z,2023-07-06,17,APXMIDP,102.19,1655.3
2023-07-06T07:30:00Z,2023-07-06,18,APXMIDP,104.57,1963.5
2023-07-06T08:00:00Z,2023-07-06,19,APXMIDP,108.81,1557.35
2023-07-06T08:30:00Z,2023-07-06,20,APXMIDP,99.77,2265.65
2023-07-06T09:00:00Z,2023-07-06,21,APXMIDP,87.7,1958.75
2023-07-06T09:30:00Z,2023-07-06,22,APXMIDP,85.28,1681.8
2023-07-06T10:00:00Z,2023-07-06,23,APXMIDP,88.05,1855.55
2023-07-06T10:30:00Z,2023-07-06,24,APXMIDP,84.27,2100.2
2023-07-06T11:00:00Z,2023-07-06,25,APXMIDP,88.92,1798.0
2023-07-06T11:30:00Z,2023-07-06,26,APXMIDP,84.71,1847.1
2023-07-06T12:00:00Z,2023-07-06,27,APXMIDP,90.35,2234.75
2023-07-06T12:30:00Z,2023-07-06,28,APXMIDP,75.76,1915.85
2023-07-06T13:00:00Z,2023-07-06,29,APXMIDP,76.14,1844.7
2023-07-06T13:30:00Z,2023-07-06,30,APXMIDP,72.22,2038.4
2023-07-06T14:00:00Z,2023-07-06,31,APXMIDP,77.13,2115.45
2023-07-06T14:30:00Z,2023-07-06,32,APXMIDP,75.55,1969.7
2023-07-06T15:00:00Z,2023-07-06,33,APXMIDP,78.15,2172.9
2023-07-06T15:30:00Z,2023-07-06,34,APXMIDP,92.07,2578.5
2023-07-06T16:00:00Z,2023-07-06,35,APXMIDP,90.61,2358.75
2023-07-06T16:30:00Z,2023-07-06,36,APXMIDP,88.54,2388.7
2023-07-06T17:00:00Z,2023-07-06,37,APXMIDP,100.49,2096.1
2023-07-06T17:30:00Z,2023-07-06,38,APXMIDP,105.73,2065.65
2023-07-06T18:00:00Z,2023-07-06,39,APXMIDP,126.03,2441.0
2023-07-06T18:30:00Z,2023-07-06,40,APXMIDP,105.69,2242.75
2023-07-06T19:00:00Z,2023-07-06,41,APXMIDP,97.75,2416.1
2023-07-06T19:30:00Z,2023-07-06,42,APXMIDP,86.2,2190.7
2023-07-06T20:00:00Z,2023-07-06,43,APXMIDP,77.17,1747.5
2023-07-06T20:30:00Z,2023-07-06,44,APXMIDP,69.24,2021.85
2023-07-06T21:00:00Z,2023-07-06,45,APXMIDP,73.26,1880.2
2023-07-06T21:30:00Z,2023-07-06,46,APXMIDP,70.1,2311.35
2023-07-06T22:00:00Z,2023-07-06,47,APXMIDP,76.96,1490.3
2023-07-06T22:30:00Z,2023-07-06,48,APXMIDP,77.95,1262.15
2023-07-06T23:00:00Z,2023-07-07,1,APXMIDP,69.31,1357.45
2023-07-06T23:30:00Z,2023-07-07,2,APXMIDP,62.99,1005.8
2023-07-07T00:00:00Z,2023-07-07,3,APXMIDP,66.58,1256.65
2023-07-07T00:30:00Z,2023-07-07,4,APXMIDP,71.84,1484.4
2023-07-07T01:00:00Z,2023-07-07,5,APXMIDP,67.99,1322.3
2023-07-07T01:30:00Z,2023-07-07,6,APXMIDP,76.76,1492.15
2023-07-07T02:00:00Z,2023-07-07,7,APXMIDP,72.55,1262.2
2023-07-07T02:30:00Z,2023-07-07,8,APXMIDP,74.07,1279.55
2023-07-07T03:00:00Z,2023-07-07,9,APXMIDP,73.5,1019.45
2023-07-07T03:30:00Z,2023-07-07,10,APXMIDP,76.43,1196.45
2023-07-07T04:00:00Z,2023-07-07,11,APXMIDP,70.64,1436.75
2023-07-07T04:30:00Z,2023-07-07,12,APXMIDP,52.44,1587.2
2023-07-07T05:00:00Z,2023-07-07,13,APXMIDP,65.17,1203.15
2023-07-07T05:30:00Z,2023-07-07,14,APXMIDP,81.5,1706.95
2023-07-07T06:00:00Z,2023-07-07,15,APXMIDP,31.48,1310.35
2023-07-07T06:30:00Z,2023-07-07,16,APXMIDP,63.86,1961.1
2023-07-07T07:00:00Z,2023-07-07,17,APXMIDP,61.69,1891.15
2023-07-07T07:30:00Z,2023-07-07,18,APXMIDP,75.2,1724.45
2023-07-07T08:00:00Z,2023-07-07,19,APXMIDP,69.25,1794.4
2023-07-07T08:30:00Z,2023-07-07,20,APXMIDP,69.46,1942.05
2023-07-07T09:00:00Z,2023-07-07,21,APXMIDP,68.89,1866.55
2023-07-07T09:30:00Z,2023-07-07,22,APXMIDP,71.83,2200.05
2023-07-07T10:00:00Z,2023-07-07,23,APXMIDP,51.08,2031.95
2023-07-07T10:30:00Z,2023-07-07,24,APXMIDP,42.71,2144.75
2023-07-07T11:00:00Z,2023-07-07,25,APXMIDP,48.99,2258.65
2023-07-07T11:30:00Z,2023-07-07,26,APXMIDP,49.49,2368.5
2023-07-07T12:00:00Z,2023-07-07,27,APXMIDP,64.0,2117.15
2023-07-07T12:30:00Z,2023-07-07,28,APXMIDP,61.15,2233.35
2023-07-07T13:00:00Z,2023-07-07,29,APXMIDP,54.71,2346.9
2023-07-07T13:30:00Z,2023-07-07,30,APXMIDP,39.73,2591.85
2023-07-07T14:00:00Z,2023-07-07,31,APXMIDP,51.82,2243.45
2023-07-07T14:30:00Z,2023-07-07,32,APXMIDP,63.11,2431.85
2023-07-07T15:00:00Z,2023-07-07,33,APXMIDP,78.43,2666.6
2023-07-07T15:30:00Z,2023-07-07,34,APXMIDP,68.76,2528.2
2023-07-07T16:00:00Z,2023-07-07,35,APXMIDP,77.75,2766.65
2023-07-07T16:30:00Z,2023-07-07,36,APXMIDP,79.04,2551.05
2023-07-07T17:00:00Z,2023-07-07,37,APXMIDP,88.53,2630.1
2023-07-07T17:30:00Z,2023-07-07,38,APXMIDP,86.64,2484.95
2023-07-07T18:00:00Z,2023-07-07,39,APXMIDP,90.33,1854.8
2023-07-07T18:30:00Z,2023-07-07,40,APXMIDP,93.59,1927.4
2023-07-07T19:00:00Z,2023-07-07,41,APXMIDP,95.23,1596.1
2023-07-07T19:30:00Z,2023-07-07,42,APXMIDP,92.25,1776.05
2023-07-07T20:00:00Z,2023-07-07,43,APXMIDP,95.97,1543.0
2023-07-07T20:30:00Z,2023-07-07,44,APXMIDP,89.07,1553.4
2023-07-07T21:00:00Z,2023-07-07,45,APXMIDP,87.27,1791.0
2023-07-07T21:30:00Z,2023-07-07,46,APXMIDP,84.67,2012.8
2023-07-07T22:00:00Z,2023-07-07,47,APXMIDP,96.26,1788.3
2023-07-07T22:30:00Z,2023-07-07,48,APXMIDP,96.71,1174.75
2023-07-07T23:00:00Z,2023-07-08,1,APXMIDP,91.0,1289.75
2023-07-07T23:30:00Z,2023-07-08,2,APXMIDP,67.32,1229.95
2023-07-08T00:00:00Z,2023-07-08,3,APXMIDP,64.64,1307.2
2023-07-08T00:30:00Z,2023-07-08,4,APXMIDP,57.4,1401.75
2023-07-08T01:00:00Z,2023-07-08,5,APXMIDP,80.1,1248.05
2023-07-08T01:30:00Z,2023-07-08,6,APXMIDP,73.91,1535.1
2023-07-08T02:00:00Z,2023-07-08,7,APXMIDP,58.42,1104.35
2023-07-08T02:30:00Z,2023-07-08,8,APXMIDP,38.17,1114.15
2023-07-08T03:00:00Z,2023-07-08,9,APXMIDP,57.83,1426.25
2023-07-08T03:30:00Z,2023-07-08,10,APXMIDP,49.82,1246.7
