ref_datetime,valid_datetime,latitude,longitude,Temperature,WindSpeed,WindSpeed:100,WindDirection:100,CloudCover,RelativeHumidity,PressureReducedMSL,SolarDownwardRadiation,TotalPrecipitation
2024-10-07T12:00:00Z,2024-10-21T06:00:00Z,52.1354277,-0.2640343,11.14,0.41,0.44,75.92,0.15,94.07,101375.48,0.0,0.0
2024-10-07T12:00:00Z,2024-10-21T09:00:00Z,52.1354277,-0.2640343,13.88,1.29,1.5,123.06,0.43,83.67,101402.02,242.97,0.0
2024-10-07T12:00:00Z,2024-10-21T12:00:00Z,52.1354277,-0.2640343,17.37,1.27,1.28,135.13,0.03,68.42,101309.16,425.94,0.0
2024-10-07T12:00:00Z,2024-10-21T15:00:00Z,52.1354277,-0.2640343,18.03,1.3,1.46,60.38,0.0,67.19,101170.87,212.31,0.0
2024-10-07T12:00:00Z,2024-10-21T18:00:00Z,52.1354277,-0.2640343,14.46,2.01,2.94,39.41,0.0,83.02,101226.25,0.0,0.0
2024-10-07T12:00:00Z,2024-10-21T21:00:00Z,52.1354277,-0.2640343,12.8,2.44,3.66,52.81,0.16,92.92,101247.48,0.0,0.0
2024-10-07T12:00:00Z,2024-10-22T00:00:00Z,52.1354277,-0.2640343,11.97,1.87,2.55,28.92,0.0,95.52,101149.98,0.0,0.0
2024-10-07T12:00:00Z,2024-10-22T03:00:00Z,52.1354277,-0.2640343,11.14,1.86,2.74,36.21,0.06,96.39,101108.85,0.0,0.0
2024-10-07T12:00:00Z,2024-10-22T06:00:00Z,52.1354277,-0.2640343,10.52,2.21,3.28,9.63,0.12,96.67,101083.65,0.0,0.0
2024-10-07T12:00:00Z,2024-10-22T09:00:00Z,52.1354277,-0.2640343,12.8,2.32,3.07,2.78,0.23,90.03,101187.28,220.86,0.0
2024-10-07T12:00:00Z,2024-10-22T12:00:00Z,52.1354277,-0.2640343,16.2,3.49,4.44,357.76,1.0,73.12,101088.95,383.72,0.0
2024-10-07T12:00:00Z,2024-10-22T15:00:00Z,52.1354277,-0.2640343,16.7,2.91,3.78,4.33,1.0,73.12,101144.67,127.36,0.03
2024-10-07T12:00:00Z,2024-10-22T18:00:00Z,52.1354277,-0.2640343,14.13,5.12,8.13,332.24,1.0,72.68,101252.12,0.0,0.0
2024-10-07T12:00:00Z,2024-10-22T21:00:00Z,52.1354277,-0.2640343,12.47,5.3,8.02,20.18,0.98,87.14,101481.61,0.0,0.01
2024-10-07T12:00:00Z,2024-10-23T00:00:00Z,52.1354277,-0.2640343,11.23,4.66,7.44,357.9,0.85,75.59,101667.32,0.0,0.01
2024-10-07T12:00:00Z,2024-10-23T03:00:00Z,52.1354277,-0.2640343,8.78,4.5,7.7,347.86,0.6,70.52,101831.81,0.0,0.0
2024-10-07T12:00:00Z,2024-10-23T06:00:00Z,52.1354277,-0.2640343,7.38,4.14,7.51,348.52,0.0,75.39,102054.66,0.0,0.0
2024-10-07T12:00:00Z,2024-10-23T09:00:00Z,52.1354277,-0.2640343,8.94,5.25,7.58,353.12,0.0,71.53,102362.42,243.98,0.0
2024-10-07T12:00:00Z,2024-10-23T12:00:00Z,52.1354277,-0.2640343,11.6,5.61,7.62,3.78,0.04,62.13,102553.45,429.96,0.0
2024-10-07T12:00:00Z,2024-10-09T19:00:00Z,52.4880497,-0.1267052,11.72,5.78,9.09,329.75,0.85,88.29,98902.84,0.0,0.0
2024-10-07T12:00:00Z,2024-10-09T20:00:00Z,52.4880497,-0.1267052,11.43,5.99,9.46,331.02,0.86,88.15,98945.29,0.0,0.0
2024-10-07T12:00:00Z,2024-10-09T21:00:00Z,52.4880497,-0.1267052,11.23,5.85,9.24,331.33,0.58,88.87,98987.73,0.0,0.0
2024-10-07T12:00:00Z,2024-10-09T22:00:00Z,52.4880497,-0.1267052,10.77,5.36,8.4,327.76,0.84,88.73,99072.63,0.0,0.0
2024-10-07T12:00:00Z,2024-10-09T23:00:00Z,52.4880497,-0.1267052,10.93,6.17,9.65,332.0,0.96,90.03,99136.3,0.0,0.02
2024-10-07T12:00:00Z,2024-10-10T00:00:00Z,52.4880497,-0.1267052,11.06,7.45,11.69,348.2,1.0,89.16,99199.98,0.0,0.06
2024-10-07T12:00:00Z,2024-10-10T01:00:00Z,52.4880497,-0.1267052,10.77,7.79,12.01,353.87,1.0,87.57,99306.1,0.0,0.04
2024-10-07T12:00:00Z,2024-10-10T02:00:00Z,52.4880497,-0.1267052,10.35,7.78,12.0,354.11,1.0,86.41,99391.0,0.0,0.02
2024-10-07T12:00:00Z,2024-10-10T03:00:00Z,52.4880497,-0.1267052,9.86,7.82,12.2,352.73,1.0,86.27,99475.9,0.0,0.04
2024-10-07T12:00:00Z,2024-10-10T04:00:00Z,52.4880497,-0.1267052,9.57,8.08,12.38,352.38,1.0,85.11,99582.02,0.0,0.16
2024-10-07T12:00:00Z,2024-10-10T05:00:00Z,52.4880497,-0.1267052,8.86,8.38,12.93,350.92,1.0,85.62,99688.14,0.0,0.3
2024-10-07T12:00:00Z,2024-10-10T06:00:00Z,52.4880497,-0.1267052,8.4,8.15,12.54,352.59,1.0,84.1,99836.71,0.0,0.31
2024-10-07T12:00:00Z,2024-10-10T07:00:00Z,52.4880497,-0.1267052,8.15,7.74,11.88,352.29,1.0,83.09,99995.9,3.71,0.02
2024-10-07T12:00:00Z,2024-10-10T08:00:00Z,52.4880497,-0.1267052,7.86,7.09,10.91,350.81,1.0,81.5,100123.24,11.75,0.02
2024-10-07T12:00:00Z,2024-10-10T09:00:00Z,52.4880497,-0.1267052,7.76,6.61,10.06,344.49,1.0,80.31,100239.98,27.84,0.01
2024-10-07T12:00:00Z,2024-10-10T10:00:00Z,52.4880497,-0.1267052,8.2,6.31,9.56,351.01,0.54,76.9,100346.1,63.02,0.0
2024-10-07T12:00:00Z,2024-10-10T11:00:00Z,52.4880497,-0.1267052,10.06,6.75,9.58,353.74,0.9,61.56,100420.38,280.17,0.01
2024-10-07T12:00:00Z,2024-10-10T12:00:00Z,52.4880497,-0.1267052,9.98,6.57,9.28,346.5,0.99,62.86,100494.67,256.04,0.01
2024-10-07T12:00:00Z,2024-10-10T13:00:00Z,52.4880497,-0.1267052,10.56,6.21,8.79,356.8,0.98,60.26,100537.12,261.07,0.04
2024-10-07T12:00:00Z,2024-10-10T14:00:00Z,52.4880497,-0.1267052,10.02,6.01,8.86,344.18,0.93,67.05,100600.8,128.62,0.09
2024-10-07T12:00:00Z,2024-10-10T15:00:00Z,52.4880497,-0.1267052,8.94,7.3,10.68,333.1,0.93,75.59,100675.08,121.08,0.02
2024-10-07T12:00:00Z,2024-10-10T16:00:00Z,52.4880497,-0.1267052,8.8,6.44,9.83,343.82,0.76,72.68,100749.37,89.67,0.0
2024-10-07T12:00:00Z,2024-10-10T17:00:00Z,52.4880497,-0.1267052,8.34,4.79,7.83,346.39,0.85,68.71,100844.88,13.76,0.0
2024-10-07T12:00:00Z,2024-10-10T18:00:00Z,52.4880497,-0.1267052,7.31,4.18,7.54,331.18,0.85,73.41,100948.34,0.0,0.0
2024-10-07T12:00:00Z,2024-10-10T19:00:00Z,52.4880497,-0.1267052,6.85,5.33,8.68,344.36,0.99,71.82,101047.84,0.0,0.0
2024-10-07T12:00:00Z,2024-10-10T20:00:00Z,52.4880497,-0.1267052,6.45,4.47,7.68,337.71,0.67,74.71,101124.77,0.0,0.0
2024-10-07T12:00:00Z,2024-10-10T21:00:00Z,52.4880497,-0.1267052,5.85,4.39,7.6,334.39,0.05,76.01,101184.13,0.0,0.0
2024-10-07T12:00:00Z,2024-10-10T22:00:00Z,52.4880497,-0.1267052,5.28,4.22,7.4,333.21,0.05,78.4,101241.51,0.0,0.0
2024-10-07T12:00:00Z,2024-10-10T23:00:00Z,52.4880497,-0.1267052,4.96,3.88,7.03,330.28,0.01,80.49,101282.63,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T00:00:00Z,52.4880497,-0.1267052,4.5,3.55,7.03,326.45,0.0,81.72,101309.16,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T01:00:00Z,52.4880497,-0.1267052,4.17,3.38,7.1,324.4,0.0,82.08,101372.84,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T02:00:00Z,52.4880497,-0.1267052,3.9,3.36,7.18,322.4,0.03,82.51,101402.02,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T03:00:00Z,52.4880497,-0.1267052,3.8,3.19,6.95,321.47,0.05,81.9,101431.2,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T04:00:00Z,52.4880497,-0.1267052,3.71,3.02,6.47,320.89,0.05,80.49,101470.99,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T05:00:00Z,52.4880497,-0.1267052,3.59,2.87,6.03,318.63,0.04,79.01,101524.05,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T06:00:00Z,52.4880497,-0.1267052,3.38,2.72,5.33,310.8,0.01,77.7,101582.42,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T07:00:00Z,52.4880497,-0.1267052,3.67,2.53,4.59,302.14,0.0,75.9,101635.48,39.9,0.0
2024-10-07T12:00:00Z,2024-10-11T08:00:00Z,52.4880497,-0.1267052,5.33,2.31,3.96,293.31,0.0,70.52,101683.24,168.33,0.0
2024-10-07T12:00:00Z,2024-10-11T09:00:00Z,52.4880497,-0.1267052,7.28,2.7,3.61,287.87,0.0,60.83,101736.3,307.31,0.0
2024-10-07T12:00:00Z,2024-10-11T10:00:00Z,52.4880497,-0.1267052,8.78,2.9,3.75,287.17,0.0,55.34,101768.14,417.9,0.0
2024-10-07T12:00:00Z,2024-10-11T11:00:00Z,52.4880497,-0.1267052,9.86,3.19,4.04,286.2,0.0,53.61,101799.98,482.24,0.0
2024-10-07T12:00:00Z,2024-10-11T12:00:00Z,52.4880497,-0.1267052,10.52,3.43,4.31,280.78,0.05,52.45,101815.89,498.32,0.0
2024-10-07T12:00:00Z,2024-10-11T13:00:00Z,52.4880497,-0.1267052,11.06,3.6,4.56,276.47,0.05,51.01,101805.28,466.15,0.0
2024-10-07T12:00:00Z,2024-10-11T14:00:00Z,52.4880497,-0.1267052,11.14,3.54,4.49,273.37,0.05,50.72,101799.98,389.75,0.0
2024-10-07T12:00:00Z,2024-10-11T15:00:00Z,52.4880497,-0.1267052,11.06,3.35,4.44,266.67,0.05,51.3,101789.36,276.15,0.0
2024-10-07T12:00:00Z,2024-10-11T16:00:00Z,52.4880497,-0.1267052,10.44,3.11,4.57,253.37,0.05,58.23,101821.2,140.94,0.0
2024-10-07T12:00:00Z,2024-10-11T17:00:00Z,52.4880497,-0.1267052,8.57,3.15,5.79,242.39,0.11,66.47,101858.34,13.76,0.0
2024-10-07T12:00:00Z,2024-10-11T18:00:00Z,52.4880497,-0.1267052,7.73,3.38,6.57,235.0,0.3,69.58,101916.71,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T19:00:00Z,52.4880497,-0.1267052,7.86,3.53,6.54,228.29,0.48,68.93,101959.16,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T20:00:00Z,52.4880497,-0.1267052,7.97,3.5,6.37,221.02,0.35,68.49,101980.38,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T21:00:00Z,52.4880497,-0.1267052,7.95,3.55,6.46,215.34,0.08,69.29,102001.61,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T22:00:00Z,52.4880497,-0.1267052,6.85,3.67,7.23,225.17,0.05,73.7,102022.83,0.0,0.0
2024-10-07T12:00:00Z,2024-10-11T23:00:00Z,52.4880497,-0.1267052,5.86,3.44,7.39,230.23,0.05,77.3,102022.83,0.0,0.0
2024-10-07T12:00:00Z,2024-10-12T00:00:00Z,52.4880497,-0.1267052,5.47,3.45,7.54,228.29,0.05,78.2,102022.83,0.0,0.0
2024-10-07T12:00:00Z,2024-10-12T01:00:00Z,52.4880497,-0.1267052,5.15,3.4,7.45,230.23,0.05,79.01,102033.45,0.0,0.0
2024-10-07T12:00:00Z,2024-10-12T02:00:00Z,52.4880497,-0.1267052,4.86,3.37,7.43,229.25,0.05,79.69,101990.99,0.0,0.0
2024-10-07T12:00:00Z,2024-10-12T03:00:00Z,52.4880497,-0.1267052,4.59,3.37,7.33,228.98,0.05,80.81,101948.55,0.0,0.0
2024-10-07T12:00:00Z,2024-10-12T04:00:00Z,52.4880497,-0.1267052,4.36,3.36,7.24,232.26,0.02,82.73,101948.55,0.0,0.0
2024-10-07T12:00:00Z,2024-10-12T05:00:00Z,52.4880497,-0.1267052,4.23,3.27,6.99,233.65,0.02,84.39,101948.55,0.0,0.0
2024-10-07T12:00:00Z,2024-10-12T06:00:00Z,52.4880497,-0.1267052,3.98,3.3,7.0,232.86,0.07,84.97,101959.16,0.0,0.0
2024-10-07T12:00:00Z,2024-10-12T07:00:00Z,52.4880497,-0.1267052,4.17,3.27,6.85,234.53,0.98,84.03,101969.77,36.89,0.0
2024-10-07T12:00:00Z,2024-10-12T08:00:00Z,52.4880497,-0.1267052,5.64,3.5,6.41,228.25,1.0,79.21,101980.38,114.3,0.0
2024-10-07T12:00:00Z,2024-10-12T09:00:00Z,52.4880497,-0.1267052,7.38,4.41,6.33,224.46,1.0,72.47,102001.61,220.86,0.0
2024-10-07T12:00:00Z,2024-10-12T10:00:00Z,52.4880497,-0.1267052,8.92,4.84,6.72,224.79,1.0,66.18,102001.61,311.33,0.0
2024-10-07T12:00:00Z,2024-10-12T11:00:00Z,52.4880497,-0.1267052,10.15,5.32,7.33,225.49,1.0,61.99,101969.77,355.57,0.0
2024-10-07T12:00:00Z,2024-10-12T12:00:00Z,52.4880497,-0.1267052,10.85,5.75,7.87,232.32,0.11,60.4,101959.16,365.62,0.0
2024-10-07T12:00:00Z,2024-10-12T15:00:00Z,52.4880497,-0.1267052,11.47,5.09,7.52,247.04,0.56,61.27,101863.65,196.23,0.0
2024-10-07T12:00:00Z,2024-10-12T18:00:00Z,52.4880497,-0.1267052,8.11,3.59,7.81,239.41,0.63,79.8,101969.77,0.0,0.0
2024-10-07T12:00:00Z,2024-10-12T21:00:00Z,52.4880497,-0.1267052,7.49,3.73,7.66,250.49,1.0,83.23,102128.95,0.0,0.0
2024-10-07T12:00:00Z,2024-10-13T00:00:00Z,52.4880497,-0.1267052,6.97,2.73,5.56,293.92,1.0,87.57,102213.85,0.0,0.0
2024-10-07T12:00:00Z,2024-10-13T03:00:00Z,52.4880497,-0.1267052,6.65,2.11,3.16,338.52,0.65,91.18,102245.69,0.0,0.0
2024-10-07T12:00:00Z,2024-10-13T06:00:00Z,52.4880497,-0.1267052,5.89,1.7,2.39,24.67,1.0,87.71,102394.26,0.0,0.0
2024-10-07T12:00:00Z,2024-10-13T09:00:00Z,52.4880497,-0.1267052,8.59,1.9,2.39,87.42,0.44,68.78,102532.22,243.98,0.0
2024-10-07T12:00:00Z,2024-10-13T12:00:00Z,52.4880497,-0.1267052,11.27,3.29,4.19,124.83,1.0,60.98,102447.32,339.48,0.0
2024-10-07T12:00:00Z,2024-10-13T15:00:00Z,52.4880497,-0.1267052,12.05,3.29,4.57,141.98,0.99,64.45,102319.98,174.11,0.0
2024-10-07T12:00:00Z,2024-10-13T18:00:00Z,52.4880497,-0.1267052,9.36,3.71,7.86,135.83,0.98,80.2,102266.91,0.0,0.0
2024-10-07T12:00:00Z,2024-10-13T21:00:00Z,52.4880497,-0.1267052,8.34,3.52,7.69,137.65,1.0,88.29,102203.24,0.0,0.0
2024-10-07T12:00:00Z,2024-10-14T00:00:00Z,52.4880497,-0.1267052,8.34,3.19,6.92,139.59,1.0,88.73,101990.99,0.0,0.0
2024-10-07T12:00:00Z,2024-10-14T03:00:00Z,52.4880497,-0.1267052,8.09,3.48,7.49,139.34,1.0,82.58,101741.61,0.0,0.0
2024-10-07T12:00:00Z,2024-10-14T06:00:00Z,52.4880497,-0.1267052,9.23,4.03,7.31,137.04,0.81,81.61,101516.1,0.0,0.0
2024-10-07T12:00:00Z,2024-10-14T09:00:00Z,52.4880497,-0.1267052,10.06,5.45,8.88,150.42,1.0,81.79,101347.62,31.86,0.13
2024-10-07T12:00:00Z,2024-10-14T12:00:00Z,52.4880497,-0.1267052,10.44,4.16,6.6,160.6,1.0,88.15,101167.22,34.88,0.09
2024-10-07T12:00:00Z,2024-10-14T15:00:00Z,52.4880497,-0.1267052,11.47,3.12,5.77,197.06,1.0,96.1,101035.9,9.74,0.0
2024-10-07T12:00:00Z,2024-10-14T18:00:00Z,52.4880497,-0.1267052,13.22,3.28,6.35,205.57,1.0,96.96,101100.9,0.0,0.02
2024-10-07T12:00:00Z,2024-10-14T21:00:00Z,52.4880497,-0.1267052,13.47,4.31,7.26,237.57,0.38,93.21,101235.2,0.0,0.0
2024-10-07T12:00:00Z,2024-10-15T00:00:00Z,52.4880497,-0.1267052,13.13,3.55,7.08,238.28,0.63,92.34,101285.28,0.0,0.0
2024-10-07T12:00:00Z,2024-10-15T03:00:00Z,52.4880497,-0.1267052,12.47,2.91,6.27,276.9,0.02,89.59,101399.37,0.0,0.0
2024-10-07T12:00:00Z,2024-10-15T06:00:00Z,52.4880497,-0.1267052,10.81,1.49,2.51,285.97,0.45,93.06,101494.88,0.0,0.0
2024-10-07T12:00:00Z,2024-10-15T09:00:00Z,52.4880497,-0.1267052,13.47,1.92,2.35,193.16,0.99,83.88,101598.34,245.99,0.0
2024-10-07T12:00:00Z,2024-10-15T12:00:00Z,52.4880497,-0.1267052,16.62,2.66,3.36,198.58,0.16,71.31,101593.04,454.09,0.0
2024-10-07T12:00:00Z,2024-10-15T15:00:00Z,52.4880497,-0.1267052,17.53,2.23,2.94,183.87,0.97,67.19,101492.22,230.91,0.0
2024-10-07T12:00:00Z,2024-10-15T18:00:00Z,52.4880497,-0.1267052,13.8,2.87,5.03,175.7,0.2,90.03,101577.12,0.0,0.0
2024-10-07T12:00:00Z,2024-10-15T21:00:00Z,52.4880497,-0.1267052,12.72,2.51,4.04,147.12,0.0,91.04,101577.12,0.0,0.0
2024-10-07T12:00:00Z,2024-10-16T00:00:00Z,52.4880497,-0.1267052,12.05,2.73,5.34,153.12,0.0,95.08,101529.36,0.0,0.0
2024-10-07T12:00:00Z,2024-10-16T03:00:00Z,52.4880497,-0.1267052,11.72,2.96,6.63,131.95,0.05,95.37,101423.24,0.0,0.0
2024-10-07T12:00:00Z,2024-10-16T06:00:00Z,52.4880497,-0.1267052,11.68,3.12,6.9,123.1,0.17,94.65,101375.48,0.0,0.0
2024-10-07T12:00:00Z,2024-10-16T09:00:00Z,52.4880497,-0.1267052,14.3,4.71,8.17,111.19,0.98,86.85,101341.0,49.96,0.0
2024-10-07T12:00:00Z,2024-10-16T12:00:00Z,52.4880497,-0.1267052,18.53,6.89,9.85,122.34,1.0,75.79,101250.79,429.96,0.01
2024-10-07T12:00:00Z,2024-10-16T15:00:00Z,52.4880497,-0.1267052,17.37,5.98,9.18,115.07,1.0,82.8,101188.77,117.81,0.01
2024-10-07T12:00:00Z,2024-10-16T18:00:00Z,52.4880497,-0.1267052,15.54,5.45,8.83,111.42,0.95,90.17,101244.16,0.0,0.0
2024-10-07T12:00:00Z,2024-10-16T21:00:00Z,52.4880497,-0.1267052,15.04,4.98,8.24,110.53,0.98,93.93,101287.94,0.0,0.0
2024-10-07T12:00:00Z,2024-10-17T00:00:00Z,52.4880497,-0.1267052,15.54,4.73,7.72,105.95,1.0,92.92,101315.79,0.0,0.0
2024-10-07T12:00:00Z,2024-10-17T03:00:00Z,52.4880497,-0.1267052,14.38,4.46,7.5,105.75,1.0,95.81,101330.38,0.0,0.0
2024-10-07T12:00:00Z,2024-10-17T06:00:00Z,52.4880497,-0.1267052,13.71,3.74,6.61,99.21,0.9,95.37,101455.08,0.0,0.0
2024-10-07T12:00:00Z,2024-10-17T09:00:00Z,52.4880497,-0.1267052,15.79,5.54,8.02,102.73,0.38,85.98,101577.12,238.95,0.0
2024-10-07T12:00:00Z,2024-10-17T12:00:00Z,52.4880497,-0.1267052,19.19,5.65,7.84,112.95,0.23,68.78,101635.48,417.9,0.0
2024-10-07T12:00:00Z,2024-10-17T15:00:00Z,52.4880497,-0.1267052,19.03,5.25,7.78,101.63,0.11,69.0,101656.71,216.33,0.0
2024-10-07T12:00:00Z,2024-10-17T18:00:00Z,52.4880497,-0.1267052,14.88,4.39,7.39,97.91,0.19,84.1,101805.28,0.0,0.0
2024-10-07T12:00:00Z,2024-10-17T21:00:00Z,52.4880497,-0.1267052,13.22,3.12,6.22,83.04,0.05,90.32,101895.48,0.0,0.0
2024-10-07T12:00:00Z,2024-10-18T00:00:00Z,52.4880497,-0.1267052,12.64,3.04,5.71,83.68,0.23,90.46,101868.95,0.0,0.0
2024-10-07T12:00:00Z,2024-10-18T03:00:00Z,52.4880497,-0.1267052,12.05,3.13,6.44,79.34,0.0,94.65,101837.12,0.0,0.0
2024-10-07T12:00:00Z,2024-10-18T06:00:00Z,52.4880497,-0.1267052,11.56,2.99,6.44,86.07,0.04,94.94,101874.26,0.0,0.0
2024-10-07T12:00:00Z,2024-10-18T09:00:00Z,52.4880497,-0.1267052,14.38,3.89,5.4,85.31,0.1,81.1,101980.38,242.97,0.0
2024-10-07T12:00:00Z,2024-10-18T12:00:00Z,52.4880497,-0.1267052,17.86,4.07,5.4,84.54,0.8,65.02,101980.38,425.94,0.0
2024-10-07T12:00:00Z,2024-10-18T15:00:00Z,52.4880497,-0.1267052,18.2,4.14,6.02,73.69,0.12,63.87,101927.32,212.31,0.0
2024-10-07T12:00:00Z,2024-10-18T18:00:00Z,52.4880497,-0.1267052,13.38,3.91,7.57,75.31,0.34,83.67,102044.05,0.0,0.0
2024-10-07T12:00:00Z,2024-10-18T21:00:00Z,52.4880497,-0.1267052,10.89,2.72,5.42,79.55,0.02,91.62,102107.73,0.0,0.0
2024-10-07T12:00:00Z,2024-10-19T00:00:00Z,52.4880497,-0.1267052,10.02,2.38,4.37,75.87,0.0,93.49,102054.66,0.0,0.0
2024-10-07T12:00:00Z,2024-10-19T03:00:00Z,52.4880497,-0.1267052,9.48,2.07,2.92,72.91,0.0,93.35,102033.45,0.0,0.0
2024-10-07T12:00:00Z,2024-10-19T06:00:00Z,52.4880497,-0.1267052,9.36,2.45,3.99,91.07,0.0,94.36,102001.61,0.0,0.0
2024-10-07T12:00:00Z,2024-10-19T09:00:00Z,52.4880497,-0.1267052,12.55,2.43,3.45,134.91,0.0,83.52,102022.83,243.98,0.0
2024-10-07T12:00:00Z,2024-10-19T12:00:00Z,52.4880497,-0.1267052,16.29,2.38,2.9,175.89,0.0,68.2,101990.99,425.94,0.0
2024-10-07T12:00:00Z,2024-10-19T15:00:00Z,52.4880497,-0.1267052,17.37,3.11,4.26,187.38,0.19,66.33,101868.95,217.84,0.0
2024-10-07T12:00:00Z,2024-10-19T18:00:00Z,52.4880497,-0.1267052,13.55,2.71,4.52,217.26,0.82,85.69,101927.32,0.0,0.0
2024-10-07T12:00:00Z,2024-10-19T21:00:00Z,52.4880497,-0.1267052,12.88,2.99,5.44,213.92,1.0,88.58,101990.99,0.0,0.0
2024-10-07T12:00:00Z,2024-10-20T00:00:00Z,52.4880497,-0.1267052,12.47,2.95,6.12,226.37,0.79,92.48,101959.16,0.0,0.0
2024-10-07T12:00:00Z,2024-10-20T03:00:00Z,52.4880497,-0.1267052,12.22,2.91,6.06,221.77,0.92,94.07,101895.48,0.0,0.0
2024-10-07T12:00:00Z,2024-10-20T06:00:00Z,52.4880497,-0.1267052,12.14,3.04,6.48,209.46,0.74,94.07,101821.2,0.0,0.0
2024-10-07T12:00:00Z,2024-10-20T09:00:00Z,52.4880497,-0.1267052,14.71,3.91,5.9,213.27,0.95,86.49,101837.12,189.19,0.0
2024-10-07T12:00:00Z,2024-10-20T12:00:00Z,52.4880497,-0.1267052,18.36,5.03,7.0,205.71,0.83,74.89,101688.55,365.62,0.0
2024-10-07T12:00:00Z,2024-10-20T15:00:00Z,52.4880497,-0.1267052,18.69,3.23,4.87,219.34,1.0,72.9,101550.59,175.37,0.0
2024-10-07T12:00:00Z,2024-10-20T18:00:00Z,52.4880497,-0.1267052,14.79,2.44,4.04,256.94,1.0,90.32,101561.2,0.0,0.0
2024-10-07T12:00:00Z,2024-10-20T21:00:00Z,52.4880497,-0.1267052,13.38,1.62,2.41,224.63,0.72,91.18,101582.42,0.0,0.0
2024-10-07T12:00:00Z,2024-10-21T00:00:00Z,52.4880497,-0.1267052,12.64,1.44,2.12,188.58,0.46,93.64,101529.36,0.0,0.0
2024-10-07T12:00:00Z,2024-10-21T03:00:00Z,52.4880497,-0.1267052,11.81,0.87,1.26,213.48,0.35,95.23,101415.28,0.0,0.0
2024-10-07T12:00:00Z,2024-10-21T06:00:00Z,52.4880497,-0.1267052,11.27,0.36,0.44,73.0,0.46,96.1,101378.14,0.0,0.0
2024-10-07T12:00:00Z,2024-10-21T09:00:00Z,52.4880497,-0.1267052,13.8,1.3,1.43,116.02,0.4,88.15,101409.98,234.93,0.0
2024-10-07T12:00:00Z,2024-10-21T12:00:00Z,52.4880497,-0.1267052,17.2,1.38,1.37,145.88,0.03,69.0,101317.12,417.9,0.0
2024-10-07T12:00:00Z,2024-10-21T15:00:00Z,52.4880497,-0.1267052,18.03,0.87,0.95,83.81,0.0,66.04,101187.37,208.79,0.0
2024-10-07T12:00:00Z,2024-10-21T18:00:00Z,52.4880497,-0.1267052,14.3,1.98,2.62,40.22,0.01,82.87,101238.19,0.0,0.0
2024-10-07T12:00:00Z,2024-10-21T21:00:00Z,52.4880497,-0.1267052,12.64,2.24,3.34,50.87,0.04,93.49,101264.72,0.0,0.0
2024-10-07T12:00:00Z,2024-10-22T00:00:00Z,52.4880497,-0.1267052,11.81,1.94,2.48,18.42,0.0,95.52,101162.58,0.0,0.0
2024-10-07T12:00:00Z,2024-10-22T03:00:00Z,52.4880497,-0.1267052,11.06,1.49,2.14,32.84,0.06,96.67,101118.8,0.0,0.0
2024-10-07T12:00:00Z,2024-10-22T06:00:00Z,52.4880497,-0.1267052,10.56,2.25,3.03,358.13,0.11,96.96,101092.94,0.0,0.0
2024-10-07T12:00:00Z,2024-10-22T09:00:00Z,52.4880497,-0.1267052,12.88,1.75,2.34,7.58,0.02,88.15,101192.73,226.89,0.0
2024-10-07T12:00:00Z,2024-10-22T12:00:00Z,52.4880497,-0.1267052,16.45,2.78,3.49,357.25,1.0,73.01,101114.82,409.85,0.0
2024-10-07T12:00:00Z,2024-10-22T15:00:00Z,52.4880497,-0.1267052,16.79,3.45,4.67,350.5,1.0,73.41,101145.34,117.31,0.1
2024-10-07T12:00:00Z,2024-10-22T18:00:00Z,52.4880497,-0.1267052,14.3,4.3,6.93,340.27,1.0,77.1,101282.63,0.0,0.02
2024-10-07T12:00:00Z,2024-10-22T21:00:00Z,52.4880497,-0.1267052,12.05,4.22,6.59,15.45,1.0,76.1,101508.14,0.0,0.0
2024-10-07T12:00:00Z,2024-10-23T00:00:00Z,52.4880497,-0.1267052,11.39,5.33,8.32,353.91,0.63,68.42,101672.62,0.0,0.0
2024-10-07T12:00:00Z,2024-10-23T03:00:00Z,52.4880497,-0.1267052,8.44,4.03,7.35,338.95,0.05,72.4,101842.42,0.0,0.0
2024-10-07T12:00:00Z,2024-10-23T06:00:00Z,52.4880497,-0.1267052,7.24,4.28,7.89,344.63,0.0,76.1,102054.66,0.0,0.0
2024-10-07T12:00:00Z,2024-10-23T09:00:00Z,52.4880497,-0.1267052,8.94,5.31,7.72,350.07,0.0,72.11,102362.42,239.96,0.0
2024-10-07T12:00:00Z,2024-10-23T12:00:00Z,52.4880497,-0.1267052,11.68,5.61,7.52,0.34,0.0,58.96,102553.45,417.9,0.0
